year,TEAM,GP,MIN_St,OFFRTG_St,DEFRTG_St,NETRTG_St,AST%_St,AST/TO_St,AST/RATIO_St,OREB%/St,DREB%/St,REB%/St,TOV%_St,EFG%_St,TS%_St,PACE_St,PIE_St,POSS_St,MIN_B,OFFRTG_B,DEFRTG_B,NETRTG_B,AST%_B,AST/TO_B,AST/RATIO_B,OREB%_B,DREB%_B,REB%_B,TOV%_B,EFG%_B,TS%_B,PACE_B,PIE_B,POSS_B
2003,Dallas Mavericks,82,2522,72.4,65.6,6.8,57.8,2.07,12.7,27.5,68.4,48.1,7.6,50.3,55.6,143.98,55.8,"7,563",1434,48.2,46.2,2,58.6,1.73,7.8,28.1,66.4,47.4,6,48.9,51.4,206.01,52.5,"6,152"
2003,San Antonio Spurs,82,2638,72.8,67.1,5.7,56.2,1.33,12.2,30.6,69.1,51,11.5,50.5,54.8,131.97,56.5,"7,247",1328,48.9,48.2,0.7,56.4,1.14,7.4,32.1,68,50.5,8.7,48.2,52.6,190.79,51.5,"5,284"
2003,Sacramento Kings,82,2763,78,71.6,6.3,64.8,1.84,15.8,27.5,67.9,48.8,10.7,51.1,54.8,132.97,56.6,"7,653",1203,50.6,49.4,1.2,57.6,1.41,7.3,31.9,67.6,50.5,8,47.2,50.2,187.63,51.4,"4,695"
2003,Minnesota Timberwolves,82,2668,73.5,71.1,2.4,65.3,1.95,14.7,31,70.5,51.3,9.8,49.5,53.6,135.12,53.4,"7,513",1293,47.3,47.7,-0.4,65.2,1.63,8.8,30.8,67.5,49.8,7.2,47.1,50.9,197.96,51.7,"5,334"
2003,Detroit Pistons,82,2548,68,66.2,1.7,59.2,1.45,11.3,27.8,70.9,49.3,10,47.2,52.1,132.35,51.7,"7,022",1433,55.1,51.6,3.6,61.5,1.5,9.5,32,70.4,51,8.2,47.3,52.6,164.9,54,"4,932"
2003,Los Angeles Lakers,82,2729,75.3,72.8,2.5,61.9,1.68,13.8,32.3,69.3,50.9,10.5,49.4,54.5,133.26,53,"7,584",1257,46.9,47.2,-0.3,61.4,1.45,7.5,33.9,69.2,51.1,7.4,46.9,47.3,204.72,49.5,"5,366"
2003,Portland Trail Blazers,82,2635,73.9,71.1,2.9,62.4,1.49,13.1,33,69.7,51.7,11.8,49.6,53.7,128.45,52.3,"7,054",1336,52.4,52.2,0.2,62,1.49,9.8,35.3,67.1,51,8.4,47.7,51.9,177.36,50,"4,933"
2003,New Jersey Nets,82,2684,73.8,68.1,5.7,66.1,1.64,14.7,32,71.2,51.7,11,47.7,53.2,132.13,56.3,"7,396",1267,47.5,47.6,0,62.3,1.39,7,31.1,68.3,49.5,8,44.7,48.1,188.55,50,"4,978"
2003,Indiana Pacers,82,2673,73.8,70.2,3.6,66.9,1.62,14,31.3,69.5,50.8,11.1,47.5,53.9,131.97,54.8,"7,353",1308,45.6,45.4,0.3,62.8,1.49,7.7,32.8,69,51,7.1,45.8,48.2,202.16,51.5,"5,507"
2003,Philadelphia 76ers,82,2797,73.4,71.7,1.7,60.2,1.5,14,32.1,70.8,50.9,11.2,46.9,52.1,130.64,51.4,"7,606",1174,42.3,40.9,1.4,57.8,1.38,5.1,33.3,69.4,50.8,6.4,46.1,51.7,228.06,52,"5,568"
2003,New Orleans Hornets,82,2849,76.2,74.1,2.2,62.3,1.57,13.9,34.8,69.9,52,11.5,47.4,52.5,124.22,52,"7,370",1132,42.5,42,0.5,61.1,1.31,6.7,33.7,69.2,51.2,7.5,44.4,47.2,207.87,50.6,"4,896"
2003,Utah Jazz,82,2444,69.8,66.6,3.2,74.5,1.66,14.5,35.6,67.9,52.5,11.8,49.6,55.2,137.51,57,"7,001",1512,51.3,51.8,-0.5,69.4,1.33,10,34.8,66.3,50.9,9.8,46.9,51.1,177.85,51.9,"5,604"
2003,Boston Celtics,82,2709,71.2,70.3,0.9,58.8,1.45,12.5,26.8,69.9,47.9,10.3,47.8,51.8,131.93,49.2,"7,451",1257,41.9,44,-2.1,57.3,1.23,5.8,26.3,67.4,46.4,6.9,45.3,50.3,208.67,45.2,"5,470"
2003,Phoenix Suns,82,2742,72.3,72.2,0.1,57.3,1.43,13.2,31.9,67.4,49.5,11.2,47.6,52.2,131.97,48.9,"7,531",1219,43.3,41.4,1.9,56.9,1.41,5.9,33.2,66.7,49.8,6.6,46.6,48.9,217.3,51.9,"5,510"
2003,Houston Rockets,82,2729,72.3,70.6,1.7,52.4,1.21,11.8,32.2,70.5,51.7,11.6,47.6,52.8,129.58,51.5,"7,373",1257,48.4,48.8,-0.4,54.3,1.13,6,35.2,68.5,52.1,8.6,46.9,50.8,185.9,50.2,"4,874"
2003,Milwaukee Bucks,82,2527,68.5,69.5,-1,58.8,1.77,12.6,27.8,67.5,47.6,8.6,49.9,54,143.82,48.1,"7,566",1454,51.6,49.6,1.9,61.8,1.71,8.2,30.3,65.2,48,6.8,50.3,54.9,190.63,52.2,"5,766"
2003,Orlando Magic,82,2534,72.1,70.4,1.7,57,1.52,12.1,28.7,68.8,48.4,9.9,49.4,54.1,139.68,49.4,"7,375",1427,47.8,49.8,-2,56.6,1.26,7.3,32.2,66.5,48.6,7.7,44.9,48.8,194.19,45.9,"5,777"
2003,Seattle SuperSonics,82,2657,69.7,70,-0.3,61.9,1.7,13.5,31.5,69.4,49.8,9.7,47.4,52.3,132.45,49.7,"7,333",1314,44.8,44.7,0.1,60.6,1.51,6.7,31.2,67.6,49.5,6.8,46.8,48.6,199.09,51.4,"5,454"
2003,Golden State Warriors,82,2675,74,75.8,-1.8,54.8,1.31,10.5,36.9,66.6,51.7,11.3,47,53.1,138.32,48,"7,715",1276,49.6,48.9,0.6,58.5,1.34,9,37.6,65.4,51.8,7.8,47.5,51.1,204.34,51.9,"5,434"
2003,New York Knicks,82,2685,72.5,73.2,-0.7,60.3,1.64,13.1,27,69,47.5,10.2,49,53.4,132.05,47.3,"7,380",1286,49.8,50.6,-0.8,61.5,1.44,8.5,30.1,68.7,49.1,7.9,47.8,51.4,188.41,47.7,"5,037"
2003,Washington Wizards,82,2679,69.3,70,-0.7,58.8,1.53,12.6,29.6,68.8,49.4,10.1,46.4,51.7,131.27,50,"7,326",1287,46.6,47.1,-0.5,53.9,1.35,6.3,32.2,68,49.9,6.8,45.2,50.3,194.36,49.3,"5,208"
2003,Atlanta Hawks,82,2873,75,76.9,-1.9,59.4,1.28,13.6,28.7,68.5,49.7,13,48.3,53.9,125.63,49.3,"7,523",1108,41.8,45,-3.1,57,1.11,5.5,33.2,67,50.4,7.9,45.6,48.6,214.32,45.3,"4,946"
2003,Chicago Bulls,82,2470,66.5,71.3,-4.7,60.5,1.31,12.5,29.6,66.6,48.5,11.9,47.9,51.6,142.05,44.8,"7,300",1516,51.6,52.6,-1,58.1,1.25,8.2,32.6,68.2,50.4,9.1,45.9,50.5,180.1,47.3,"5,680"
2003,Memphis Grizzlies,82,2605,76.7,78.5,-1.8,61.1,1.58,13.8,29.6,66,48.1,11.3,49.8,54.2,129.64,48.6,"7,034",1381,52.9,55.7,-2.8,64.1,1.37,9.8,31.1,65.7,48.2,9.5,46.4,49.4,170.53,47.2,"4,908"
2003,Los Angeles Clippers,82,2701,72,76,-4,57.4,1.24,12.8,30.9,68.2,49.7,12.3,46.3,51.7,129.87,46.3,"7,293",1250,49,49.2,-0.2,54.9,1.25,6.2,32.9,65.3,49.2,7.9,47.5,51.4,191.97,48.6,"4,987"
2003,Miami Heat,82,2610,65.8,70.6,-4.9,55.9,1.31,10.8,29.7,71.7,50,10.9,44.6,49.9,130.21,44.9,"7,086",1356,45.9,47.3,-1.5,55.8,1.25,7.7,32.4,69.5,50.4,7.7,42.6,45.3,181.93,47.2,"5,138"
2003,Toronto Raptors,82,2788,72,75.4,-3.4,56.5,1.46,11.5,31.6,68.2,49.2,10.7,46.2,50.1,127.17,46.1,"7,384",1173,40.6,44.9,-4.3,53.4,1.09,7,32.4,66.8,48.9,7.4,44.8,48.9,215.36,41.2,"5,265"
2003,Cleveland Cavaliers,82,2593,63.8,70.9,-7,61,1.16,11.9,33.4,70.3,51.4,12.8,44.3,49.8,142.43,42.9,"7,686",1373,45.4,49.3,-3.9,58.4,1.11,7,34.5,68.6,51.1,9,44.6,47.5,199.88,43.5,"5,706"
2003,Denver Nuggets,82,2352,60.2,66.1,-5.9,65.9,1.26,12.2,33.6,71,51.2,12.4,43.9,47.9,141.21,42.9,"6,919",1594,46.2,50.7,-4.5,62.6,1,8,35.8,67.9,50.9,11,41.3,45.4,178.24,41.9,"5,919"
2004,Indiana Pacers,82,2490,70.7,64,6.6,65.7,1.67,12.8,32,71.6,51.5,10.3,47.7,52,131.88,56.2,"6,852",1471,51.7,51.8,-0.1,62.1,1.24,9.3,32,69,50.4,9.2,46,51.9,167.12,49.6,"5,128"
2004,Minnesota Timberwolves,82,2652,72.7,67.2,5.4,62.5,1.92,15.3,29.3,69.5,50.6,9.4,49.6,53.3,131.81,56.9,"7,296",1299,44.8,44.2,0.6,61.9,1.6,6.1,32.1,68.5,50.9,6.6,46.7,51.5,201.88,52.1,"5,467"
2004,San Antonio Spurs,82,2659,70.1,64,6.1,58.3,1.41,12.3,31.2,71.8,51.9,11.1,47.9,51.5,130.23,56.9,"7,212",1292,45.9,43.2,2.7,60.5,1.36,7.6,33.1,69.3,51.2,7.6,46.2,50.1,197.5,55.9,"5,328"
2004,Los Angeles Lakers,82,2658,73.7,69.8,3.9,65.1,1.78,14.3,31.2,70.7,51.1,10.2,48.9,53.7,134.57,54.9,"7,457",1313,48.1,47.7,0.4,62.7,1.61,7.8,31.7,68.8,49.6,7,46.5,48.2,193.94,51.2,"5,306"
2004,Sacramento Kings,82,2896,83.4,78.1,5.3,71.1,2.01,17.1,27.8,68.3,48.7,10.8,52.1,56.4,125.54,55.4,"7,570",1060,44.8,44.2,0.5,64.2,1.58,6.7,32.7,65.9,49.2,6.7,47,52.4,214.84,51.1,"4,737"
2004,Detroit Pistons,82,2699,72,66.4,5.6,61.5,1.42,12.8,32.5,69.4,51.2,11.6,46.4,51.3,126.22,56.4,"7,098",1257,45.1,43.5,1.6,63,1.27,7.7,34.8,66.9,51.2,8.3,45.7,50.6,192.82,54.3,"5,050"
2004,Dallas Mavericks,82,2702,77.3,74.3,3,59.6,2,15.7,32.3,69,50.3,8.9,50,53.7,136.11,52.3,"7,667",1259,44.3,42.3,2,57.9,1.88,4.4,36.2,67.7,51.5,5.2,48.3,53.4,232.14,53.4,"6,097"
2004,Memphis Grizzlies,82,2329,71,69.3,1.7,64.5,1.64,14,31.6,66.4,48.8,10.4,49.1,53.9,138.19,51.7,"6,706",1647,55.9,54.5,1.4,64.8,1.45,9,33.7,64.2,48.9,9.3,46.1,49.5,165.09,53,"5,671"
2004,New Jersey Nets,82,2842,75.9,71.8,4.1,71.9,1.77,16.3,28.6,71.7,50.4,11.8,47.8,52.9,121.36,55.2,"7,189",1099,43.1,45.2,-2.2,70,1.42,7.7,29.6,69.5,49.4,8,45.3,47.3,196.8,47.6,"4,509"
2004,Houston Rockets,82,2921,75.3,73.3,1.9,57.5,1.16,12.9,30.3,71,51.7,13.9,48.7,53.6,119.28,51.6,"7,258",1064,37,36.9,0,58.1,1.11,5.6,30.8,70.4,51.4,7.1,47.4,50.2,231.63,50.3,"5,139"
2004,Denver Nuggets,82,2683,76.5,74.8,1.7,60.2,1.44,12.9,33.3,67.5,50.3,12.1,47.6,52.6,129.12,51.3,"7,221",1263,47.8,48.7,-0.9,59.3,1.33,8.4,34.6,64,48.9,7.9,44.8,49.4,194.42,48.5,"5,120"
2004,Miami Heat,82,2831,73,72.9,0.1,57.8,1.42,12.7,30.3,71.4,50.5,11,46.5,51.5,123.65,49.5,"7,303",1120,39.6,39.3,0.3,56.1,1.27,5.5,31.9,69,50.3,6.4,45.8,49.6,223.7,49.8,"5,227"
2004,Utah Jazz,82,2419,66.2,66.6,-0.4,61.7,1.29,11.6,37.9,68.9,53.1,11.9,46.3,51.7,135.02,50.2,"6,801",1537,53.7,54.9,-1.2,62.8,1.13,9.2,36.3,69.4,52.5,10.7,44.5,49.6,161.1,47.7,"5,156"
2004,Milwaukee Bucks,82,2523,68.1,68,0.1,61.3,1.67,11.1,31.4,69.9,50.5,9.4,47.2,52.5,142.32,49.9,"7,482",1433,56.4,54.9,1.5,66.1,1.72,11.8,29.8,67.5,48.8,7.8,48.5,53.4,174.9,53.1,"5,224"
2004,New Orleans Hornets,82,2778,72.4,71.9,0.5,61.5,1.46,12.8,32.6,68.8,50.3,11.3,46.1,50.7,126.6,49.9,"7,320",1188,45.7,46.3,-0.5,62.9,1.27,7.4,34.8,66.6,50,8.2,45.7,49.9,197.66,47.3,"4,877"
2004,Portland Trail Blazers,82,2880,74.7,75.4,-0.7,60.9,1.49,13.7,33.8,67.6,50.9,12.1,48.5,52.1,120.28,49.1,"7,219",1116,42.2,43.3,-1.1,61.4,1.38,7.1,35.6,65.3,50.3,7.1,45.9,49.6,208.6,47.9,"4,849"
2004,New York Knicks,82,2587,68.5,69.4,-0.9,58.7,1.37,12,30.3,70.8,51,11.3,47.9,53.1,135.57,49.1,"7,306",1389,45.6,46.4,-0.9,59.1,1.22,7.9,31.3,69,50.4,8.3,46.2,49,192.76,48.2,"5,569"
2004,Golden State Warriors,82,2760,70.9,71.8,-1,58.5,1.39,11.9,31.2,69.8,50.5,11.3,47.3,51.9,130.27,48.5,"7,501",1211,44.3,44.5,-0.2,58.4,1.39,7.8,31.2,68.3,49.8,6.9,47.8,51.1,208.49,50.4,"5,270"
2004,Seattle SuperSonics,82,2471,68.5,68.9,-0.5,62.2,1.55,13,30.1,66.1,48.1,10.2,50.5,54.3,141.77,49.3,"7,300",1490,51.9,52.4,-0.5,57.9,1.42,7.6,30.4,64.5,47.4,7.7,49.3,53.4,183.99,48.8,"5,720"
2004,Boston Celtics,82,2565,67.3,68.3,-1,60.1,1.32,12.3,27.4,66.1,47.2,11.2,48.8,53.4,141.86,49,"7,579",1376,45.8,46.4,-0.6,57.5,1.16,6.7,28.9,65.3,47.6,8.1,48.3,53,206.86,49.1,"5,928"
2004,Cleveland Cavaliers,82,2685,71.8,73.1,-1.4,61.8,1.55,13.3,33.8,69,51.3,11,45.8,50.9,131.65,49.6,"7,353",1286,45.6,47.3,-1.7,62,1.35,7.5,34.6,68.5,51.4,7.9,43.5,46.9,192.19,47.8,"5,136"
2004,Philadelphia 76ers,82,2819,70.1,72,-1.8,61.5,1.28,13.7,31.1,68.2,49.9,12.7,45.8,50.9,124.5,48.6,"7,306",1152,40.5,41.7,-1.2,60.2,1.19,5,31.8,67.7,49.7,7.4,44.9,49.4,215,47.8,"5,163"
2004,Toronto Raptors,82,2846,69.7,72.4,-2.7,59.5,1.43,12.5,26.3,67.3,46.7,11.1,46,50.1,122.84,47.3,"7,285",1150,38.5,39.5,-1,58.8,1.17,6.5,28.5,67.2,48.1,7.2,44,47.7,209.22,48.4,"5,009"
2004,Phoenix Suns,82,2843,73,75.1,-2.2,53.5,1.32,12.3,29.4,66.2,47.8,11.3,47.6,52.1,129.86,47.3,"7,687",1103,37,39.2,-2.2,54.1,1.15,5.3,30.5,65.9,48.2,6.6,47,49.8,248.95,44.9,"5,712"
2004,Atlanta Hawks,82,2817,72.1,75,-2.9,58.6,1.26,12.1,30.1,68.8,49.9,12.5,46.9,52.3,128.26,47.4,"7,520",1164,41.4,44.2,-2.8,57.4,1.14,7,32.4,68.1,50.2,7.7,45.6,48.9,218.43,44.6,"5,294"
2004,Los Angeles Clippers,82,2657,69.4,73.1,-3.7,58.8,1.22,11.2,35.9,67.7,51.5,12.1,45.5,52.3,136.52,45.9,"7,550",1304,45.6,47,-1.4,58.4,1.25,7.5,36.9,67.7,52.1,7.8,45,48.6,204.93,47.5,"5,554"
2004,Washington Wizards,82,2508,65.3,69.5,-4.1,54.9,1.05,10.2,33.5,67.4,50.1,12.6,45.4,49.9,139.34,44,"7,276",1458,50.8,53.5,-2.7,57,1.1,8.2,33,65.5,48.7,9.5,45.4,50.2,179.96,44.4,"5,460"
2004,Chicago Bulls,82,2598,64.3,69,-4.6,64.7,1.37,13.1,30.7,68.8,49.3,11.6,44.3,49.1,137.35,44.4,"7,425",1368,46.1,48.8,-2.7,63,1.33,7.3,31.8,66.3,48.6,8.3,45.1,47.8,196.57,45.1,"5,589"
2004,Orlando Magic,82,2615,69,74.3,-5.2,55.2,1.46,11.9,30.5,66.4,47.9,9.8,46.6,51.2,136.42,43.5,"7,429",1351,44.9,48.1,-3.2,53.3,1.32,6,33.5,64.4,48.4,6.8,45.1,48.7,204.25,43.1,"5,750"
2005,Phoenix Suns,82,3015,89.3,81.9,7.3,58.6,1.87,15.4,30.2,65.3,48.8,10.4,54.4,57.4,126.08,55.8,"7,930",941,40,40.2,-0.2,53.6,1.29,5,30.9,66.5,49.6,6.1,50.3,55.5,252.19,50.2,"4,942"
2005,Miami Heat,82,2812,79.8,74,5.8,58.3,1.63,14.2,29.7,70.7,51.3,10.7,53.4,57,127.68,55.8,"7,490",1184,45.3,43.6,1.6,56.6,1.5,6.3,29.8,67.6,49.6,6.3,49.9,52.2,210.62,54.9,"5,198"
2005,San Antonio Spurs,82,2526,71.3,63.3,8,59.1,1.65,12.9,31.9,70.5,51.5,9.6,50.4,54.2,136.04,58.8,"7,166",1435,48.5,47.6,0.8,63.3,1.45,7.6,32.3,68.2,50.1,7.6,47.2,51.9,191.37,52.3,"5,734"
2005,Dallas Mavericks,82,2655,75.7,70.3,5.4,52.3,1.53,11,31.2,68.1,50.2,9.6,50,55.2,136.75,54.8,"7,570",1291,45.9,45,0.9,53.4,1.33,7.3,33.2,65.8,49.7,6.5,47.3,52.9,216.67,51.5,"5,832"
2005,Detroit Pistons,82,2964,80.4,74.9,5.5,62.7,1.67,14.2,33.8,69.5,51.9,11.3,47.9,53.1,116.39,55.8,"7,181",1027,42.4,43.6,-1.2,62.7,1.35,7.1,34.7,68.6,51.6,7.2,45.3,48.1,208.15,49.2,"4,436"
2005,Seattle SuperSonics,82,2438,68.1,67.1,1.1,52.4,1.37,10.4,35.2,68.4,51.4,9.5,49.6,54.1,143.15,49.7,"7,280",1513,56.6,54.9,1.7,50.2,1.28,7.1,36.5,67.7,52.1,7.6,49.3,55.4,176.66,51.4,"5,574"
2005,Houston Rockets,82,2692,72.2,70,2.2,61.9,1.53,13.3,29.4,71.7,50.9,10.7,48.9,54.2,131.46,51.8,"7,377",1279,48.3,45.2,3.1,58.7,1.52,7.1,31.6,70.4,51.6,6.7,48.1,51.2,191.99,54.8,"5,120"
2005,Sacramento Kings,82,2952,84,82.2,1.8,64.5,1.97,15.9,30.1,66.4,48.4,10.3,50.1,54.5,123.67,52.4,"7,602",1019,46.4,45.2,1.2,57,1.59,6.3,35.4,67.4,51.2,6.3,48.2,52.6,215.33,51.3,"4,559"
2005,Denver Nuggets,82,2512,69.9,68,1.9,65.1,1.6,13.3,30.7,68.9,50.4,10.7,49.2,53.5,142.71,54,"7,465",1439,50,49.4,0.5,63.2,1.6,8.8,32.2,65.8,48.6,7.2,46.9,53.4,196.51,51.4,"5,890"
2005,Chicago Bulls,82,2334,60.2,59.7,0.5,63.7,1.34,12.3,30.9,70.2,50.7,10.7,47.5,51.8,154.71,49.6,"7,514",1632,52.9,51.7,1.2,57.5,1.18,7,32.8,67.5,50.4,9.3,46.6,51.5,179.32,50.1,"6,082"
2005,Boston Celtics,82,2486,75.6,74.1,1.6,60.4,1.53,13.5,29.1,68.4,49.3,11,51,56.1,135.77,51.2,"7,029",1490,52.4,53,-0.6,57.7,1.19,8.1,32.8,65.1,49.6,9.2,48.6,53.4,183.59,49.2,"5,698"
2005,Memphis Grizzlies,82,2498,71.6,68.9,2.7,62.4,1.51,12.6,30.1,67.3,49,11,49.8,54.5,131.99,52.3,"6,869",1443,52.3,52.1,0.2,59.1,1.31,8.8,31.8,64.6,48.2,8.5,47.4,51.8,174.89,49.9,"5,251"
2005,Washington Wizards,82,2776,77,75.8,1.2,52.1,1.35,11.5,33.9,66.8,49.9,10.7,47.8,53.4,131.71,50,"7,625",1180,45.1,47.5,-2.5,54.3,1.3,6.2,33.7,66.4,49.2,6.7,46.6,48.4,213.78,44.8,"5,256"
2005,Indiana Pacers,82,2624,74.9,72.1,2.8,57.3,1.38,11.9,29.8,69,49.8,11.1,48.8,54.7,126.32,52.4,"6,900",1357,47.8,50,-2.2,52.5,1.07,6.7,29.2,68.3,48.5,8,45.2,50.1,182.11,46,"5,137"
2005,Minnesota Timberwolves,82,2324,66.7,66.6,0.1,63.2,1.81,13.3,31.3,68.8,50.5,9.1,48.5,53.3,143.64,50.8,"6,955",1627,57.3,55.3,1.9,62.6,1.73,9.4,33.2,67.4,51.2,7.7,49.5,53.5,169.82,53.3,"5,753"
2005,Philadelphia 76ers,82,2653,69.6,69.7,-0.2,58.3,1.4,12.7,27.7,69.5,48.5,10.7,48.2,53.1,142.6,49.9,"7,874",1318,46,46.7,-0.6,57.5,1.23,6,28.9,72,50.1,7.6,45.9,51.9,209.86,47.9,"5,762"
2005,Cleveland Cavaliers,82,2738,77.2,75.8,1.4,61.8,1.66,14.1,35.5,68.3,51.7,10.9,47.5,53.4,125.76,51.8,"7,178",1233,46.8,47.6,-0.8,62.2,1.53,7.4,35.2,65.2,49.6,7,45.8,46.4,197.36,48.9,"5,073"
2005,New Jersey Nets,82,2801,72.9,71.7,1.3,64.5,1.58,14.1,29.5,70.7,50,11,47.4,52.7,125.87,51.4,"7,346",1180,40.7,44.8,-4.1,64,1.38,6.3,30.3,68.4,48.4,6.8,43.7,47.2,213.82,42.9,"5,251"
2005,Los Angeles Clippers,82,2810,74.5,74.2,0.4,65.7,1.53,13.7,33.7,69.7,52.2,12,48.2,54.1,128.24,52.5,"7,505",1196,42.9,44.4,-1.5,63.3,1.34,7.9,34,66.3,50.7,7.5,46.6,50.7,211.56,50,"5,262"
2005,Orlando Magic,82,2731,73.8,75.4,-1.6,52.3,1.18,12,31.9,68.9,50.8,12.3,48.6,54.4,134.9,49.2,"7,669",1210,46.6,47.4,-0.8,51.8,1.23,5.7,34.8,66.6,50.5,7.1,46.2,49.3,213.19,47.9,"5,367"
2005,Golden State Warriors,82,2719,72.7,74.7,-2,60.2,1.69,13.1,30.1,67.2,47.8,9.8,47.8,51.5,135.51,47.1,"7,671",1262,46.1,46.5,-0.3,59,1.51,7,30.8,65.2,47.5,6.6,46.7,50.5,207.43,48,"5,458"
2005,Los Angeles Lakers,82,2777,76.8,79.5,-2.6,57.6,1.42,12.9,31.9,67.8,50.1,11.1,48.8,54.7,128.88,46.9,"7,455",1179,47.4,48.3,-0.9,58.1,1.43,6.5,33.4,68.5,50.7,6.9,47.9,49.7,203.42,46.5,"4,997"
2005,New York Knicks,82,2745,74.8,76.8,-2,56.6,1.5,13.6,30.2,68.8,49.2,10.6,49.1,53.8,130.71,47.6,"7,482",1231,45.7,46.9,-1.2,54.2,1.15,5.2,34.8,68,51.2,7.8,47,51.4,203.06,47.2,"5,208"
2005,Toronto Raptors,82,2508,71,73.5,-2.5,55.9,1.53,12.1,25.5,69,46.8,9.4,49,53.4,138.78,46.7,"7,252",1453,53.2,52.5,0.7,57.8,1.54,7.8,29.2,66.9,48.1,7.1,49.6,55.1,187.95,49.9,"5,692"
2005,Milwaukee Bucks,82,2557,71.9,73.6,-1.7,56.5,1.53,11,33.6,69.3,51.2,9.9,47.3,53.3,136.6,47.9,"7,270",1399,52.6,54.4,-1.8,61.1,1.49,10.2,29.6,67.7,48.7,7.9,47.9,51.5,179.53,47.5,"5,216"
2005,Portland Trail Blazers,82,2767,72.1,75.2,-3.1,59.9,1.37,13.1,32.6,66,49.8,12.1,48.4,53,128.69,47.5,"7,415",1179,43.3,45.1,-1.7,58.3,1.2,6.7,34.4,62.8,49.2,7.8,48.2,50.8,213.97,47.5,"5,250"
2005,Utah Jazz,82,2306,63.9,66.2,-2.3,65.6,1.5,11.5,33.9,70.1,51.6,10.5,47.6,53.5,146.54,48.4,"7,028",1650,54.1,57,-2.9,63,1.3,10.1,36.7,68.7,52.2,9.6,45.9,50.3,168.55,46.2,"5,786"
2005,Charlotte Bobcats,82,2522,66.4,70.6,-4.2,61.2,1.51,12.4,32.6,68.4,49.4,10.5,45.8,49.8,141.21,46.2,"7,414",1454,48.2,51.1,-2.9,59.5,1.5,7.7,33,66.3,48.7,7.1,44.9,49.5,192.27,45.6,"5,820"
2005,New Orleans Hornets,82,2576,66.2,72.9,-6.7,64.6,1.48,12.8,32.6,67.4,48.9,11,44.4,48.3,131.5,42.1,"7,048",1410,49,50.6,-1.6,61.3,1.31,7.7,33.4,67.6,50.1,8.4,45.1,51.1,180.18,47.1,"5,287"
2005,Atlanta Hawks,82,2482,62,69.8,-7.8,53.9,1.2,10.7,32.9,70,50.4,10.9,46.1,50.4,146.67,40.9,"7,579",1489,47.7,51,-3.2,56.5,1.27,7.3,32.2,69,49.9,8.1,46.8,50.4,196.36,44.6,"6,088"
2006,Detroit Pistons,82,2883,85,76.3,8.7,66,2.3,16,30.4,67.7,49,9.1,50.4,54.6,114.44,57.6,"6,865",1083,50.3,51.2,-0.9,66.4,1.74,8.6,35.1,69,51.4,7.3,48.1,50.3,185.78,50.2,"4,189"
2006,San Antonio Spurs,82,2491,70,64.3,5.7,56,1.55,12.6,28.9,70.8,50.7,9.7,51.7,55.1,136.75,56.2,"7,100",1470,49.6,47.2,2.5,59.8,1.48,7.9,28.9,70.8,50.3,7.5,50.7,53.6,188.32,54.1,"5,775"
2006,Dallas Mavericks,82,2547,72.5,67.4,5.1,50.1,1.43,10.2,34.2,70.1,52.4,9.3,50.2,56.2,136.31,55.4,"7,231",1429,50.1,47.9,2.2,49.6,1.15,7.1,35.8,67.2,51.7,7.6,48.3,52.3,193.11,54.4,"5,753"
2006,Phoenix Suns,82,2856,80.4,75.6,4.8,64.1,2.07,16.6,25.1,69.9,48.3,9.6,54,58.6,133.7,55.2,"7,965",1135,43.1,42,1.1,62.1,1.85,6.3,26.7,66.9,47.5,5.6,52.8,52.8,243.62,53.1,"5,758"
2006,Miami Heat,82,2647,75.7,71.5,4.2,56.5,1.52,13.1,29.3,72.9,52.1,10.6,53.1,57.1,134.42,55,"7,415",1304,48.3,48.3,0,53.8,1.25,6.7,30.3,71.9,51.5,7.5,49,51.8,196.28,51.3,"5,333"
2006,Cleveland Cavaliers,82,2649,72.4,70.7,1.7,54.4,1.45,13.1,31.2,72.3,51.7,10.1,49,54.6,132.48,51.5,"7,320",1317,50,49.3,0.7,52.1,1.24,4.8,31.5,70.4,50.8,7.4,49.7,51.5,196.44,49.9,"5,398"
2006,Memphis Grizzlies,82,2646,74.6,70.5,4.1,58.1,1.47,12.2,30,69,49.7,10.7,49.8,54.3,123.71,52.7,"6,820",1325,47.1,46.8,0.3,57,1.27,7.7,29.5,69,49.3,7.7,49.4,52.5,189.77,49.3,"5,246"
2006,New Jersey Nets,82,2803,77.9,74.5,3.4,68.8,1.86,16.1,27,74,50.4,10.5,48.6,54.4,123.07,53.2,"7,183",1153,43.7,46.3,-2.6,65.1,1.33,6,28.3,70.5,49.4,7.6,45.6,47.9,199.74,45.7,"4,796"
2006,Los Angeles Clippers,82,2825,76.1,73.7,2.4,56.9,1.52,12.7,28.1,71.9,51.2,10.8,49.3,54.7,128.6,53.1,"7,568",1136,43.2,43.9,-0.7,57.6,1.27,7.4,29.9,71.8,51.4,7.2,47.2,51.4,216.59,50,"5,110"
2006,Los Angeles Lakers,82,2756,76.8,74.3,2.5,58.7,1.58,13.3,31.4,70.7,51,10.6,50.4,55.6,130.89,52.2,"7,516",1215,44.6,44.4,0.2,56.1,1.37,6.3,32.1,68.8,50.2,6.5,47.3,47.8,210.71,50.6,"5,342"
